author,authorName
http://SDM_LAB3.org/a8414,Reid Pinchback
http://SDM_LAB3.org/a10071,K. Gussem
http://SDM_LAB3.org/a10111,C. Avendaño
http://SDM_LAB3.org/a10242,Dan Wu
http://SDM_LAB3.org/a1262,J. Bogart
http://SDM_LAB3.org/a1443,C. Petry
http://SDM_LAB3.org/a1565,A. Courcelle
http://SDM_LAB3.org/a1762,G. Clementini
http://SDM_LAB3.org/a2255,J. Leathwick
http://SDM_LAB3.org/a2349,Andrew Bell
http://SDM_LAB3.org/a2543,S. Aston
http://SDM_LAB3.org/a2814,M. Granata
http://SDM_LAB3.org/a3562,R. DeLine
http://SDM_LAB3.org/a4465,A. Drappa
http://SDM_LAB3.org/a48,S. Kelley
http://SDM_LAB3.org/a4905,D. Wadford
http://SDM_LAB3.org/a4960,Michelle D. Brazas
http://SDM_LAB3.org/a5252,S. Pettifer
http://SDM_LAB3.org/a5431,Yi Huang
http://SDM_LAB3.org/a5749,Maurício O. Tsugawa
http://SDM_LAB3.org/a576,R. Moorin
http://SDM_LAB3.org/a5783,Tim A. H. te Beek
http://SDM_LAB3.org/a7453,Michael Doob
http://SDM_LAB3.org/a7769,G. Brousseau
http://SDM_LAB3.org/a7774,F. Belardo
http://SDM_LAB3.org/a7781,P. Ara
http://SDM_LAB3.org/a8079,Mark Johnson
http://SDM_LAB3.org/a8173,J. Peplies
http://SDM_LAB3.org/a8295,Tamara L. Berg
http://SDM_LAB3.org/a8366,Benli Chai
http://SDM_LAB3.org/a8709,Felicity Allen
http://SDM_LAB3.org/a8895,Evan W. Floden
http://SDM_LAB3.org/a8941,R. Munden
http://SDM_LAB3.org/a9572,S. Brent
http://SDM_LAB3.org/a10215,C. Bas
http://SDM_LAB3.org/a10282,Richard J. Edwards
http://SDM_LAB3.org/a2499,Yuhua Xu
http://SDM_LAB3.org/a3007,S. Márka
http://SDM_LAB3.org/a3022,J. Enck
http://SDM_LAB3.org/a3060,G. Carlsson
http://SDM_LAB3.org/a3634,Federica Sarro
http://SDM_LAB3.org/a4150,E. Chang
http://SDM_LAB3.org/a4218,A. Mockus
http://SDM_LAB3.org/a4616,Fangfang Xia
http://SDM_LAB3.org/a4767,M. Sousa
http://SDM_LAB3.org/a5050,Charles Hauser
http://SDM_LAB3.org/a5728,Sang-Kyu Jung
http://SDM_LAB3.org/a6141,P. Bradbury
http://SDM_LAB3.org/a6805,Wei Li
http://SDM_LAB3.org/a7314,Ernesto Estrada
http://SDM_LAB3.org/a7965,A. Corradini
http://SDM_LAB3.org/a8418,Elizabeth M. Smigielski
http://SDM_LAB3.org/a8993,M. Gebremedhin
http://SDM_LAB3.org/a9107,N. M. Fyllas
http://SDM_LAB3.org/a9588,R. Jimenez
http://SDM_LAB3.org/a9729,L. Castagnoli
http://SDM_LAB3.org/a9763,L. Montanarella
http://SDM_LAB3.org/a10068,G. del Zanna
http://SDM_LAB3.org/a10118,C. Adler
http://SDM_LAB3.org/a1146,H. Derrien
http://SDM_LAB3.org/a1593,Y. Marmor
http://SDM_LAB3.org/a1613,C. Vargas
http://SDM_LAB3.org/a1879,F. Crifo
http://SDM_LAB3.org/a2144,L. Gatto
http://SDM_LAB3.org/a2644,C. Cepeda
http://SDM_LAB3.org/a3329,Daniel Pemstein
http://SDM_LAB3.org/a4113,G. Cantone
http://SDM_LAB3.org/a4142,M. Völter
http://SDM_LAB3.org/a4898,M. Zaharia
http://SDM_LAB3.org/a5239,Cen Wu
http://SDM_LAB3.org/a5918,D. Faith
http://SDM_LAB3.org/a6468,P. Mutowo
http://SDM_LAB3.org/a6625,T. Gerken
http://SDM_LAB3.org/a7215,Ting Zhang
http://SDM_LAB3.org/a7608,M. Sykes
http://SDM_LAB3.org/a7773,Tinkara Toš
http://SDM_LAB3.org/a8156,Jaina Mistry
http://SDM_LAB3.org/a9028,David Mwaura
http://SDM_LAB3.org/a10213,A. Lilly
http://SDM_LAB3.org/a10224,Matias Castro
http://SDM_LAB3.org/a10623,K. V. Wijk
http://SDM_LAB3.org/a1308,Miguel de Val-Borro
http://SDM_LAB3.org/a134,Prathiksha Shetty
http://SDM_LAB3.org/a1480,J. Sebag
http://SDM_LAB3.org/a1874,L. Chemin
http://SDM_LAB3.org/a3710,Cecilia Apa
http://SDM_LAB3.org/a4100,R. Dupuis
http://SDM_LAB3.org/a4724,Chao Huang
http://SDM_LAB3.org/a4759,Daniel E. Sullivan
http://SDM_LAB3.org/a4860,N. Derôme
http://SDM_LAB3.org/a5356,T. Vu
http://SDM_LAB3.org/a5638,G. Stormo
http://SDM_LAB3.org/a5978,A. Gozzini
http://SDM_LAB3.org/a6063,L. Dragsted
http://SDM_LAB3.org/a616,L. Lyon
http://SDM_LAB3.org/a6620,Janna Hastings
http://SDM_LAB3.org/a7102,P. Roepstorff
http://SDM_LAB3.org/a7776,J. Koolen
http://SDM_LAB3.org/a7788,M. Debbah
http://SDM_LAB3.org/a7850,H. Brezis
http://SDM_LAB3.org/a8560,M. Magariños
http://SDM_LAB3.org/a8587,V. Krishna
http://SDM_LAB3.org/a884,N. Grady
http://SDM_LAB3.org/a9044,J. Doak
http://SDM_LAB3.org/a933,Aleksandr L. Blekh
http://SDM_LAB3.org/a9361,C. Landsea
http://SDM_LAB3.org/a997,G. P. Basavarsu
http://SDM_LAB3.org/a9983,K. Scherer
http://SDM_LAB3.org/a10331,Poojadevi Sharma
http://SDM_LAB3.org/a1363,A. S. Johnson
http://SDM_LAB3.org/a1545,S. Frankle
http://SDM_LAB3.org/a223,Gareth Tyson
http://SDM_LAB3.org/a2713,T. Denker
http://SDM_LAB3.org/a2981,M. Lormand
http://SDM_LAB3.org/a327,M. Kogan
http://SDM_LAB3.org/a3802,Marcos Suassuna
http://SDM_LAB3.org/a3980,Valentine Casey
http://SDM_LAB3.org/a4369,Adam Welc
http://SDM_LAB3.org/a4434,H. Ossher
http://SDM_LAB3.org/a4504,J. Nunamaker
http://SDM_LAB3.org/a4549,J. Yang
http://SDM_LAB3.org/a5479,R. King
http://SDM_LAB3.org/a5659,Dongsheng Che
http://SDM_LAB3.org/a5791,S. Roberts
http://SDM_LAB3.org/a590,Carsten Binnig
http://SDM_LAB3.org/a5951,Alfred F. Florensa
http://SDM_LAB3.org/a8349,N. Thanki
http://SDM_LAB3.org/a8420,R. Tatusov
http://SDM_LAB3.org/a8437,A. Heger
http://SDM_LAB3.org/a8456,V. M. Devi
http://SDM_LAB3.org/a8532,Raymond Lo
http://SDM_LAB3.org/a9151,J. Ordoñez
http://SDM_LAB3.org/a9265,B. Chaboyer
http://SDM_LAB3.org/a9336,L. Hannick
http://SDM_LAB3.org/a9369,Ujjwal Das
http://SDM_LAB3.org/a9986,M. Feder
http://SDM_LAB3.org/a10606,M. Cohen
http://SDM_LAB3.org/a1195,Anne Joseph O'Connell
http://SDM_LAB3.org/a146,P. Skums
http://SDM_LAB3.org/a181,A. Zelikovsky
http://SDM_LAB3.org/a1867,R. Carballo
http://SDM_LAB3.org/a2116,V. Votruba
http://SDM_LAB3.org/a2138,T. Farrah
http://SDM_LAB3.org/a2360,J. Lawrimore
http://SDM_LAB3.org/a2669,M. Colombini
http://SDM_LAB3.org/a2759,I. Ferrante
http://SDM_LAB3.org/a3170,J. Katakura
http://SDM_LAB3.org/a3473,Mohak Shah
http://SDM_LAB3.org/a3534,M. Burgman
http://SDM_LAB3.org/a3796,K. Pohl
http://SDM_LAB3.org/a3940,Chi Zhang
http://SDM_LAB3.org/a412,W. Schulz
http://SDM_LAB3.org/a4147,Hisham M. Haddad
http://SDM_LAB3.org/a4802,N. Dey
http://SDM_LAB3.org/a4855,R. Jarman
http://SDM_LAB3.org/a539,K. Quick
http://SDM_LAB3.org/a5400,Luwen Ning
http://SDM_LAB3.org/a5694,R. Loewe
http://SDM_LAB3.org/a583,Mark Smith
http://SDM_LAB3.org/a5909,A. Jacobsen
http://SDM_LAB3.org/a6766,D. Eisenberg
http://SDM_LAB3.org/a7017,Veronica Codoni
http://SDM_LAB3.org/a7129,E. Sausville
http://SDM_LAB3.org/a777,M. Ivanović
http://SDM_LAB3.org/a8026,A. Bonato
http://SDM_LAB3.org/a8242,Tripti Gupta
http://SDM_LAB3.org/a9290,Daniel S. Weaver
http://SDM_LAB3.org/a9505,Y. Aoki
http://SDM_LAB3.org/a9616,Enrique Lara Pezzi
http://SDM_LAB3.org/a9640,C. Parker
http://SDM_LAB3.org/a9712,A. Mishonov
http://SDM_LAB3.org/a9772,Cassie J. Fahner
http://SDM_LAB3.org/a9901,A. Flanagan
http://SDM_LAB3.org/a10286,Bing Li
http://SDM_LAB3.org/a10532,J. W. Mehl
http://SDM_LAB3.org/a1838,M. Bellazzini
http://SDM_LAB3.org/a2121,Ł. Wyrzykowski
http://SDM_LAB3.org/a265,A. Gandomi
http://SDM_LAB3.org/a3549,S. Listl
http://SDM_LAB3.org/a3894,M. Shaw
http://SDM_LAB3.org/a4360,I. John
http://SDM_LAB3.org/a4433,S. Waligora
http://SDM_LAB3.org/a4722,R. Lopez
http://SDM_LAB3.org/a4888,M. Naehrig
http://SDM_LAB3.org/a5198,A. DeFilippis
http://SDM_LAB3.org/a5540,D. Chan
http://SDM_LAB3.org/a59,Massoud Maher
http://SDM_LAB3.org/a6017,Carla A. Cummins
http://SDM_LAB3.org/a6333,R. Handsaker
http://SDM_LAB3.org/a7785,S. Pinker
http://SDM_LAB3.org/a7911,Vijay R. Kumar
http://SDM_LAB3.org/a7939,Lun Li
http://SDM_LAB3.org/a8104,Christopher O’Sullivan
http://SDM_LAB3.org/a8262,Anjana R. Vatsan
http://SDM_LAB3.org/a8727,Ajay Khanna
http://SDM_LAB3.org/a8890,D. Freitag
http://SDM_LAB3.org/a9358,Chengquan Huang
http://SDM_LAB3.org/a9393,K. Beyer
http://SDM_LAB3.org/a1063,A. Calitz
http://SDM_LAB3.org/a10650,N. Koudas
http://SDM_LAB3.org/a109,Qiyun Zhu
http://SDM_LAB3.org/a1300,S. Daniel
http://SDM_LAB3.org/a2015,D. Morris
http://SDM_LAB3.org/a2024,C. Pagani
http://SDM_LAB3.org/a2130,S. Ventura
http://SDM_LAB3.org/a2254,F. Huettmann
http://SDM_LAB3.org/a2348,W. Ding
http://SDM_LAB3.org/a2364,R. Vose
http://SDM_LAB3.org/a2439,D. Crawford
http://SDM_LAB3.org/a2798,K. Giardina
http://SDM_LAB3.org/a3176,L. Einav
http://SDM_LAB3.org/a3181,N. Christakis
http://SDM_LAB3.org/a3225,J. Acker
http://SDM_LAB3.org/a3386,Erica J. Ho
http://SDM_LAB3.org/a4700,Juexin Wang
http://SDM_LAB3.org/a6183,Jian-hua Hu
http://SDM_LAB3.org/a6684,Charmi Bhikadiya
http://SDM_LAB3.org/a6824,Xiao-wei Sun
http://SDM_LAB3.org/a7652,H. Yap
http://SDM_LAB3.org/a7736,J. Engelfriet
http://SDM_LAB3.org/a8049,Li-wei H. Lehman
http://SDM_LAB3.org/a863,S. Datta‐Barua
http://SDM_LAB3.org/a8643,David L. Wheeler
http://SDM_LAB3.org/a9672,Charles Larson
http://SDM_LAB3.org/a10608,Naveen Talreja
http://SDM_LAB3.org/a135,David Lähnemann
http://SDM_LAB3.org/a1459,S. Ridgway
http://SDM_LAB3.org/a1636,M. Wulder
http://SDM_LAB3.org/a1657,S. Tuecke
http://SDM_LAB3.org/a1902,H. Enke
http://SDM_LAB3.org/a2001,D. Massari
http://SDM_LAB3.org/a234,K. Jablonka
http://SDM_LAB3.org/a2641,F. Cavalier
http://SDM_LAB3.org/a2683,P. Couvares
http://SDM_LAB3.org/a3556,B. Boehm
http://SDM_LAB3.org/a3731,P. Bourque
http://SDM_LAB3.org/a4153,G. Travassos
http://SDM_LAB3.org/a4282,W. Tichy
http://SDM_LAB3.org/a4902,A. Greninger
http://SDM_LAB3.org/a5487,Luciana S. A. Gomes
http://SDM_LAB3.org/a5653,Dawn Cotter
http://SDM_LAB3.org/a6065,Takashi Ito
http://SDM_LAB3.org/a6374,Daryl J. Thomas
http://SDM_LAB3.org/a6497,L. Breuza
http://SDM_LAB3.org/a6541,L. Arminski
http://SDM_LAB3.org/a6733,J. Weinstein
http://SDM_LAB3.org/a7701,M. Arbib
http://SDM_LAB3.org/a7897,Yair Weiss
http://SDM_LAB3.org/a8045,Andrew F. Jarnuczak
http://SDM_LAB3.org/a8126,A. Zasypkin
http://SDM_LAB3.org/a8314,Alexandra Florescu
http://SDM_LAB3.org/a8352,Dachuan Zhang
http://SDM_LAB3.org/a8551,M. Nowotka
http://SDM_LAB3.org/a8817,Irene Tang
http://SDM_LAB3.org/a888,J. Cortina
http://SDM_LAB3.org/a1527,D. Wittman
http://SDM_LAB3.org/a1731,R. Drimmel
http://SDM_LAB3.org/a1868,T. Carlucci
http://SDM_LAB3.org/a1894,A. Delgado
http://SDM_LAB3.org/a2009,R. Molinaro
http://SDM_LAB3.org/a2103,G. Valentini
http://SDM_LAB3.org/a2260,G. Manion
http://SDM_LAB3.org/a2456,O. Santolík
http://SDM_LAB3.org/a2753,B. Farr
http://SDM_LAB3.org/a294,Manuela Capek
http://SDM_LAB3.org/a2953,C. Lee
http://SDM_LAB3.org/a3035,F. Hu
http://SDM_LAB3.org/a3084,J. Pontius
http://SDM_LAB3.org/a3414,T. Meindl
http://SDM_LAB3.org/a3665,Nitish M. Devadiga
http://SDM_LAB3.org/a4168,A. Soylu
http://SDM_LAB3.org/a4261,H. Happel
http://SDM_LAB3.org/a4534,L. Gautier
http://SDM_LAB3.org/a4541,F. Leisch
http://SDM_LAB3.org/a5667,D. Swan
http://SDM_LAB3.org/a5760,G. Pavesi
http://SDM_LAB3.org/a5954,Bernd Neumann
http://SDM_LAB3.org/a6716,Z. Cai
http://SDM_LAB3.org/a702,Sumiko Abe
http://SDM_LAB3.org/a7131,D. Botstein
http://SDM_LAB3.org/a7343,A. Kaveh
http://SDM_LAB3.org/a7626,D. Klein
http://SDM_LAB3.org/a7702,L. Lacasa
http://SDM_LAB3.org/a8080,B. Kattman
http://SDM_LAB3.org/a9054,Benjamin Weiss
http://SDM_LAB3.org/a9100,F. Fernandez-Mendez
http://SDM_LAB3.org/a9246,R. Kuhn
http://SDM_LAB3.org/a9593,A. Raghunath
http://SDM_LAB3.org/a10265,K. Roey
http://SDM_LAB3.org/a1907,M. Fabrizio
http://SDM_LAB3.org/a2660,S. Chung
http://SDM_LAB3.org/a2843,K. Hayama
http://SDM_LAB3.org/a3674,Iflaah Salman
http://SDM_LAB3.org/a4117,P. Bosch-Sijtsema
http://SDM_LAB3.org/a425,M. Nasution
http://SDM_LAB3.org/a4304,Christoph Becker
http://SDM_LAB3.org/a4521,Willi Gotthard
http://SDM_LAB3.org/a4535,Yongchao Ge
http://SDM_LAB3.org/a4546,Colin Smith
http://SDM_LAB3.org/a472,Michelle Wilkerson
http://SDM_LAB3.org/a5337,A. F. Villaverde
http://SDM_LAB3.org/a5623,M. Drummond
http://SDM_LAB3.org/a5928,Rong Chen
http://SDM_LAB3.org/a5972,S. Losch
http://SDM_LAB3.org/a6027,Sverker Lundin
http://SDM_LAB3.org/a6038,N. Cristianini
http://SDM_LAB3.org/a6958,D. Leys
http://SDM_LAB3.org/a6978,P. Ridker
http://SDM_LAB3.org/a7140,Jiebo Luo
http://SDM_LAB3.org/a7189,R. Diestel
http://SDM_LAB3.org/a7405,Stephen Lin
http://SDM_LAB3.org/a7408,Jianer Chen
http://SDM_LAB3.org/a7568,A. Ratkiewicz
http://SDM_LAB3.org/a7865,Nestor Guillen
http://SDM_LAB3.org/a8449,L. Bizzocchi
http://SDM_LAB3.org/a8880,Pallavi Subhraveti
http://SDM_LAB3.org/a9245,A. Zweig
http://SDM_LAB3.org/a9703,S. Levitus
http://SDM_LAB3.org/a9788,Guohua Wang
http://SDM_LAB3.org/a10112,J. Schneider
http://SDM_LAB3.org/a10562,T. Demeny
http://SDM_LAB3.org/a1068,James W. McGuffee
http://SDM_LAB3.org/a1207,B. Lewenstein
http://SDM_LAB3.org/a1464,A. Roodman
http://SDM_LAB3.org/a1603,E. Karsenti
http://SDM_LAB3.org/a167,B. Lelieveldt
http://SDM_LAB3.org/a179,Fabian J Theis
http://SDM_LAB3.org/a2218,Tzvi Abberbock
http://SDM_LAB3.org/a2527,C. Affeldt
http://SDM_LAB3.org/a2539,M. Araya
http://SDM_LAB3.org/a2601,S. Bose
http://SDM_LAB3.org/a2859,S. Hooper
http://SDM_LAB3.org/a3111,C. Ingen
http://SDM_LAB3.org/a3348,Anne Sperling
http://SDM_LAB3.org/a3350,I. Sandler
http://SDM_LAB3.org/a3993,S. Mankovskii
http://SDM_LAB3.org/a4239,Ingolf Krüger
http://SDM_LAB3.org/a446,S. Lohrey
http://SDM_LAB3.org/a4799,S. Fong
http://SDM_LAB3.org/a621,Lea Budde
http://SDM_LAB3.org/a6511,U. Hinz
http://SDM_LAB3.org/a6702,Irina Periskova
http://SDM_LAB3.org/a7024,P. Ellinor
http://SDM_LAB3.org/a7068,K. Shanker
http://SDM_LAB3.org/a7942,W. Willinger
http://SDM_LAB3.org/a8385,Corinna Cortes
http://SDM_LAB3.org/a9156,J. Pausas
http://SDM_LAB3.org/a922,J. Bayer
http://SDM_LAB3.org/a9789,Yunlong Liu
http://SDM_LAB3.org/a9799,P. Cherukuri
http://SDM_LAB3.org/a9883,Z. Dosztányi
http://SDM_LAB3.org/a9906,M. Valstar
http://SDM_LAB3.org/a10339,E. Han
http://SDM_LAB3.org/a1062,Kayode Ayankoya
http://SDM_LAB3.org/a1628,Didier Velayoudon
http://SDM_LAB3.org/a1843,S. Blanco-Cuaresma
http://SDM_LAB3.org/a2327,H. Margetts
http://SDM_LAB3.org/a296,M. Eisenmann
http://SDM_LAB3.org/a3036,J. Luengo
http://SDM_LAB3.org/a3454,N. Bridges
http://SDM_LAB3.org/a3776,Evangelia Kalyvianaki
http://SDM_LAB3.org/a4070,K. Mann
http://SDM_LAB3.org/a409,William Byron
http://SDM_LAB3.org/a4114,I. Mistrík
http://SDM_LAB3.org/a4240,T. Stauner
http://SDM_LAB3.org/a4560,B. Wilczyński
http://SDM_LAB3.org/a4970,Y. Orlov
http://SDM_LAB3.org/a5213,S. Keenan
http://SDM_LAB3.org/a5727,P. Seeberger
http://SDM_LAB3.org/a5742,Naohisa Goto
http://SDM_LAB3.org/a5938,G. Gilliland
http://SDM_LAB3.org/a6055,D. Wunsch
http://SDM_LAB3.org/a6269,T. Werner
http://SDM_LAB3.org/a6392,M. Hammond
http://SDM_LAB3.org/a6896,L. Rutten-Jacobs
http://SDM_LAB3.org/a7201,J. Simpson-Porco
http://SDM_LAB3.org/a7877,R. Entringer
http://SDM_LAB3.org/a8379,C. Bauer
http://SDM_LAB3.org/a10026,S. Klippenstein
http://SDM_LAB3.org/a10502,M. Sarker
http://SDM_LAB3.org/a10586,J. Ilic
http://SDM_LAB3.org/a1243,Nicole Auza
http://SDM_LAB3.org/a1723,P. Sartoretti
http://SDM_LAB3.org/a2283,G. Robinson
http://SDM_LAB3.org/a2436,S. Bounds
http://SDM_LAB3.org/a2559,M. Barsuglia
http://SDM_LAB3.org/a3101,H. Roy
http://SDM_LAB3.org/a3689,M. Kuhrmann
http://SDM_LAB3.org/a4252,R. Taylor
http://SDM_LAB3.org/a4272,R. LeBlanc
http://SDM_LAB3.org/a487,T. Taimre
http://SDM_LAB3.org/a5944,E. Ruppé
http://SDM_LAB3.org/a6094,F. Nie
http://SDM_LAB3.org/a7021,I. Christophersen
http://SDM_LAB3.org/a7058,Ramars Amanchy
http://SDM_LAB3.org/a7333,B. Yao
http://SDM_LAB3.org/a8258,Susan S. Storz
http://SDM_LAB3.org/a8411,A. Murzin
http://SDM_LAB3.org/a8689,C. Busso
http://SDM_LAB3.org/a8879,S. Paley
http://SDM_LAB3.org/a9009,N. Emmerich
http://SDM_LAB3.org/a9084,D. Bunker
http://SDM_LAB3.org/a9430,R. Lorie
http://SDM_LAB3.org/a9603,M. Rosato
http://SDM_LAB3.org/a10380,C. Olsen
http://SDM_LAB3.org/a121,Dakuo Wang
http://SDM_LAB3.org/a1372,P. Karst
http://SDM_LAB3.org/a1506,J. Thayer
http://SDM_LAB3.org/a2819,A. Gretarsson
http://SDM_LAB3.org/a3264,J. Leeuwen
http://SDM_LAB3.org/a3335,W. Dickinson
http://SDM_LAB3.org/a3338,W. Freudling
http://SDM_LAB3.org/a3766,W. Langdon
http://SDM_LAB3.org/a4111,E. Mendes
http://SDM_LAB3.org/a4210,M. Samuelsson
http://SDM_LAB3.org/a447,X. Bai
http://SDM_LAB3.org/a4482,H. Mili
http://SDM_LAB3.org/a5358,Bart Goethals
http://SDM_LAB3.org/a5593,Don Cruickshank
http://SDM_LAB3.org/a6253,Jennifer Woolsey
http://SDM_LAB3.org/a6869,A. Carvalho
http://SDM_LAB3.org/a7208,Prahalada K. Rao
http://SDM_LAB3.org/a7777,Jianfeng Wang
http://SDM_LAB3.org/a8482,C. Richard
http://SDM_LAB3.org/a8934,A. R. Smith
http://SDM_LAB3.org/a9270,T. Mayer
http://SDM_LAB3.org/a929,L. Li
http://SDM_LAB3.org/a9503,Masakazu Shimizu
http://SDM_LAB3.org/a9675,J. Wickham
http://SDM_LAB3.org/a10277,Magdalena Dymecka
http://SDM_LAB3.org/a10310,J. Bähler
http://SDM_LAB3.org/a10455,A. Kejariwal
http://SDM_LAB3.org/a10466,Mark A. Horton
http://SDM_LAB3.org/a1120,J. Kutz
http://SDM_LAB3.org/a1329,R. Gibson
http://SDM_LAB3.org/a1454,A. Rasmussen
http://SDM_LAB3.org/a1483,L. Seppala
http://SDM_LAB3.org/a2463,T. Murdoch
http://SDM_LAB3.org/a3945,Daniela E. Damian
http://SDM_LAB3.org/a4073,R. Walker
http://SDM_LAB3.org/a4443,J. Poore
http://SDM_LAB3.org/a5223,A. Sandelin
http://SDM_LAB3.org/a6492,K. Axelsen
http://SDM_LAB3.org/a6753,Yann Ponty
http://SDM_LAB3.org/a6837,A. Cheema
http://SDM_LAB3.org/a7242,M. K. Siddiqui
http://SDM_LAB3.org/a8069,Karen Clark
http://SDM_LAB3.org/a8204,Bolei Zhou
http://SDM_LAB3.org/a8512,Pidong Li
http://SDM_LAB3.org/a9078,D. Baldocchi
http://SDM_LAB3.org/a9554,Arela
http://SDM_LAB3.org/a9725,F. Sacco
http://SDM_LAB3.org/a9823,Wen Gao
http://SDM_LAB3.org/a10442,J. Ingraham
http://SDM_LAB3.org/a1090,R. van Bork
http://SDM_LAB3.org/a1192,M. Loukides
http://SDM_LAB3.org/a1279,Srinivasan Chandrasekharan
http://SDM_LAB3.org/a1339,L. Guy
http://SDM_LAB3.org/a1493,S. Sobhani
http://SDM_LAB3.org/a1714,F. Jansen
http://SDM_LAB3.org/a2359,B. Huang
http://SDM_LAB3.org/a2419,W. D. Wright
http://SDM_LAB3.org/a2639,S. Caudill
http://SDM_LAB3.org/a2984,J. Luan
http://SDM_LAB3.org/a307,S. Speidel
http://SDM_LAB3.org/a3309,L. Acosta
http://SDM_LAB3.org/a3395,S. LaConte
http://SDM_LAB3.org/a4026,J. Ong
http://SDM_LAB3.org/a429,Alexandre Ribas Semeler
http://SDM_LAB3.org/a4460,M. Zelkowitz
http://SDM_LAB3.org/a4572,K. Au
http://SDM_LAB3.org/a4761,M. Wilson
http://SDM_LAB3.org/a4885,Ran Gilad-Bachrach
http://SDM_LAB3.org/a5830,C. M. Yates
http://SDM_LAB3.org/a6613,V. Olman
http://SDM_LAB3.org/a7251,Jennifer Cano
http://SDM_LAB3.org/a7857,Yoonsoo Kim
http://SDM_LAB3.org/a8058,T. Barrett
http://SDM_LAB3.org/a8360,B. Cantarel
http://SDM_LAB3.org/a853,J. Stanton
http://SDM_LAB3.org/a8601,I. Patras
http://SDM_LAB3.org/a9606,K. Messer
http://SDM_LAB3.org/a9668,S. A. Hossain
http://SDM_LAB3.org/a9909,G. Schaefer
http://SDM_LAB3.org/a1084,M. Perugini
http://SDM_LAB3.org/a1834,M. Barstow
http://SDM_LAB3.org/a227,Adrian Weller
http://SDM_LAB3.org/a259,Puhong Duan
http://SDM_LAB3.org/a4151,T. Dillon
http://SDM_LAB3.org/a44,Benjamin D. Kaehler
http://SDM_LAB3.org/a4438,N. Gibbs
http://SDM_LAB3.org/a4679,F. Sedlazeck
http://SDM_LAB3.org/a617,C. Erdmann
http://SDM_LAB3.org/a7030,P. Elliott
http://SDM_LAB3.org/a7357,P. Thompson
http://SDM_LAB3.org/a7606,M. M. Hassan
http://SDM_LAB3.org/a8048,Lu Shen
http://SDM_LAB3.org/a8068,Chad Charowhas
http://SDM_LAB3.org/a8387,Hsin-Yu Chang
http://SDM_LAB3.org/a9272,T. Ancheta
http://SDM_LAB3.org/a95,Fernando Vargas
http://SDM_LAB3.org/a9628,R. Agrawal
http://SDM_LAB3.org/a9658,Dong Yi
http://SDM_LAB3.org/a9845,S. Astley
http://SDM_LAB3.org/a10006,J. Loison
http://SDM_LAB3.org/a10247,G. Dóka
http://SDM_LAB3.org/a1290,Joseph J. Cockrum
http://SDM_LAB3.org/a1632,A. J. Strien
http://SDM_LAB3.org/a199,Anne E Carpenter
http://SDM_LAB3.org/a202,R. Kannan
http://SDM_LAB3.org/a3164,N. Otuka
http://SDM_LAB3.org/a3331,Eitan Tzelgov
http://SDM_LAB3.org/a3436,Y. Zang
http://SDM_LAB3.org/a3604,Danny Weyns
http://SDM_LAB3.org/a4440,S. Prowell
http://SDM_LAB3.org/a4780,G. Madey
http://SDM_LAB3.org/a5524,G. Rimsa
http://SDM_LAB3.org/a6181,Xi Jin
http://SDM_LAB3.org/a6529,Manuela Pruess
http://SDM_LAB3.org/a6735,C. Kubczak
http://SDM_LAB3.org/a7354,G. Zubicaray
http://SDM_LAB3.org/a7527,R. Greenlaw
http://SDM_LAB3.org/a8283,Hannah Ritchie
http://SDM_LAB3.org/a8550,A. Hersey
http://SDM_LAB3.org/a8617,P. Klonowski
http://SDM_LAB3.org/a8878,W. Ong
http://SDM_LAB3.org/a9351,A. Greathead
http://SDM_LAB3.org/a9731,L. Falquet
http://SDM_LAB3.org/a1399,R. Lupton
http://SDM_LAB3.org/a1758,K. Benson
http://SDM_LAB3.org/a1816,R. I. Anderson
http://SDM_LAB3.org/a2483,Marco Borelli
http://SDM_LAB3.org/a2616,M. Britzger
http://SDM_LAB3.org/a2707,T. Dayanga
http://SDM_LAB3.org/a2853,M. Heurs
http://SDM_LAB3.org/a3233,Molly Simis
http://SDM_LAB3.org/a3259,Birdem Amoutzopoulosk
http://SDM_LAB3.org/a3492,M. Barnett-Cowan
http://SDM_LAB3.org/a3511,Calvin K. Lai
http://SDM_LAB3.org/a3773,A. B. Hempel
http://SDM_LAB3.org/a4259,R. Selby
http://SDM_LAB3.org/a4279,O. Karam
http://SDM_LAB3.org/a4335,Andrea Omicini
http://SDM_LAB3.org/a4769,Zixiang Pan
http://SDM_LAB3.org/a5220,M. Bellgard
http://SDM_LAB3.org/a5671,Christopher A. Miller
http://SDM_LAB3.org/a5833,M. Frank
http://SDM_LAB3.org/a594,Jean-Daniel Fekete
http://SDM_LAB3.org/a6274,J. E. D. de Souza
http://SDM_LAB3.org/a6289,A. Simpson
http://SDM_LAB3.org/a6459,Lg Castro
http://SDM_LAB3.org/a6981,J. Rotter
http://SDM_LAB3.org/a7908,F. Schneider
http://SDM_LAB3.org/a8548,Aleix M. Martinez
http://SDM_LAB3.org/a8783,D. Wigboldus
http://SDM_LAB3.org/a8787,S. Hunter
http://SDM_LAB3.org/a9388,Sul-Min Kim
http://SDM_LAB3.org/a9648,Irene F. Kim
http://SDM_LAB3.org/a9655,Junjie Yan
http://SDM_LAB3.org/a966,Yuhui Shi
http://SDM_LAB3.org/a9692,J. Ullman
